code,title,tower,floor,main_category,sub_category,trade_type,slab_works,cost_plan_total,start_date_plan,end_date_plan,start_date_actual,end_date_actual,start_date_sprint,end_date_sprint,progress
1.1.3.3.1.18.1.3,Conduiting work,Tower 1,16th Floor,MEP,Tower MEP,Electrical,,5155500.0,2026-10-28,2026-10-28,,,,,0
1.1.3.3.1.18.1.4,Concreteing work,Tower 1,16th Floor,Civil Works- RCC,RCC,Concreting,,415986100.0,2026-10-29,2026-10-29,,,,,0
1.1.3.3.1.19,17th Floor Slab,,,,,,,,2026-10-30,2026-12-31,,,,,
1.1.3.3.1.19.1,17th Floor Slab,,,,,,,,2026-10-30,2026-12-31,,,,,
1.1.3.3.1.19.1.1,Shuttering Work,Tower 1,17th Floor,Civil Works- RCC,RCC,Shuttering- Conventional,,294679400.0,2026-10-30,2026-12-24,,,,,0
1.1.3.3.1.19.1.2,Reinforcement Work,Tower 1,17th Floor,Civil Works- RCC,RCC,Reinforcement,,587664900.0,2026-12-22,2026-12-30,,,,,0
1.1.3.3.1.19.1.3,Conduiting work,Tower 1,17th Floor,MEP,Tower MEP,Electrical,,5155500.0,2026-12-30,2026-12-30,,,,,0
1.1.3.3.1.19.1.4,Concreteing work,Tower 1,17th Floor,Civil Works- RCC,RCC,Concreting,,415986100.0,2026-12-31,2026-12-31,,,,,0
1.1.3.3.1.20,18th Floor Slab,,,,,,,,2027-01-01,2027-01-12,,,,,
1.1.3.3.1.20.1,18th Floor Slab,,,,,,,,2027-01-01,2027-01-12,,,,,
1.1.3.3.1.20.1.1,Shuttering Work,Tower 1,18th Floor,Civil Works- RCC,RCC,Shuttering- Conventional,,294679400.0,2027-01-01,2027-01-09,,,,,0
1.1.3.3.1.20.1.2,Reinforcement Work,Tower 1,18th Floor,Civil Works- RCC,RCC,Reinforcement,,587664900.0,2027-01-07,2027-01-11,,,,,0
1.1.3.3.1.20.1.3,Conduiting work,Tower 1,18th Floor,MEP,Tower MEP,Electrical,,5155500.0,2027-01-11,2027-01-11,,,,,0
1.1.3.3.1.20.1.4,Concreteing work,Tower 1,18th Floor,Civil Works- RCC,RCC,Concreting,,415986100.0,2027-01-12,2027-01-12,,,,,0
1.1.3.3.1.21,19th Floor Slab,,,,,,,,2027-01-13,2027-01-24,,,,,
1.1.3.3.1.21.1,19th Floor Slab,,,,,,,,2027-01-13,2027-01-24,,,,,
1.1.3.3.1.21.1.1,Shuttering Work,Tower 1,19th Floor,Civil Works- RCC,RCC,Shuttering- Conventional,,294679400.0,2027-01-13,2027-01-21,,,,,0
1.1.3.3.1.21.1.2,Reinforcement Work,Tower 1,19th Floor,Civil Works- RCC,RCC,Reinforcement,,587664900.0,2027-01-19,2027-01-23,,,,,0
1.1.3.3.1.21.1.3,Conduiting work,Tower 1,19th Floor,MEP,Tower MEP,Electrical,,5155500.0,2027-01-23,2027-01-23,,,,,0
1.1.3.3.1.21.1.4,Concreteing work,Tower 1,19th Floor,Civil Works- RCC,RCC,Concreting,,415986100.0,2027-01-24,2027-01-24,,,,,0
1.1.3.3.1.22,20th Floor Slab,,,,,,,,2027-01-25,2027-02-05,,,,,
1.1.3.3.1.22.1,20th Floor Slab,,,,,,,,2027-01-25,2027-02-05,,,,,
1.1.3.3.1.22.1.1,Shuttering Work,Tower 1,20th Floor,Civil Works- RCC,RCC,Shuttering- Conventional,,294679400.0,2027-01-25,2027-02-02,,,,,0
1.1.3.3.1.22.1.2,Reinforcement Work,Tower 1,20th Floor,Civil Works- RCC,RCC,Reinforcement,,587664900.0,2027-01-31,2027-02-04,,,,,0
1.1.3.3.1.22.1.3,Conduiting work,Tower 1,20th Floor,MEP,Tower MEP,Electrical,,5155500.0,2027-02-04,2027-02-04,,,,,0
1.1.3.3.1.22.1.4,Concreteing work,Tower 1,20th Floor,Civil Works- RCC,RCC,Concreting,,415986100.0,2027-02-05,2027-02-05,,,,,0
1.1.3.3.1.23,21st Floor Slab,,,,,,,,2027-02-06,2027-02-17,,,,,
1.1.3.3.1.23.1,21st Floor Slab,,,,,,,,2027-02-06,2027-02-17,,,,,
1.1.3.3.1.23.1.1,Shuttering Work,Tower 1,21st Floor,Civil Works- RCC,RCC,Shuttering- Conventional,,294679400.0,2027-02-06,2027-02-14,,,,,0
1.1.3.3.1.23.1.2,Reinforcement Work,Tower 1,21st Floor,Civil Works- RCC,RCC,Reinforcement,,587664900.0,2027-02-12,2027-02-16,,,,,0
1.1.3.3.1.23.1.3,Conduiting work,Tower 1,21st Floor,MEP,Tower MEP,Electrical,,5155500.0,2027-02-16,2027-02-16,,,,,0
1.1.3.3.1.23.1.4,Concreteing work,Tower 1,21st Floor,Civil Works- RCC,RCC,Concreting,,415986100.0,2027-02-17,2027-02-17,,,,,0
1.1.3.3.1.24,22nd Floor Slab,,,,,,,,2027-02-18,2027-03-01,,,,,
1.1.3.3.1.24.1,22nd Floor Slab,,,,,,,,2027-02-18,2027-03-01,,,,,
1.1.3.3.1.24.1.1,Shuttering Work,Tower 1,22nd Floor,Civil Works- RCC,RCC,Shuttering- Conventional,,294679400.0,2027-02-18,2027-02-26,,,,,0
1.1.3.3.1.24.1.2,Reinforcement Work,Tower 1,22nd Floor,Civil Works- RCC,RCC,Reinforcement,,587664900.0,2027-02-24,2027-02-28,,,,,0
1.1.3.3.1.24.1.3,Conduiting work,Tower 1,22nd Floor,MEP,Tower MEP,Electrical,,5155500.0,2027-02-28,2027-02-28,,,,,0
1.1.3.3.1.24.1.4,Concreteing work,Tower 1,22nd Floor,Civil Works- RCC,RCC,Concreting,,415986100.0,2027-03-01,2027-03-01,,,,,0
1.1.3.3.1.25,23rd Floor Slab,,,,,,,,2027-03-02,2027-03-13,,,,,
1.1.3.3.1.25.1,23rd Floor Slab,,,,,,,,2027-03-02,2027-03-13,,,,,
1.1.3.3.1.25.1.1,Shuttering Work,Tower 1,23rd Floor,Civil Works- RCC,RCC,Shuttering- Conventional,,294679400.0,2027-03-02,2027-03-10,,,,,0
1.1.3.3.1.25.1.2,Reinforcement Work,Tower 1,23rd Floor,Civil Works- RCC,RCC,Reinforcement,,587664900.0,2027-03-08,2027-03-12,,,,,0
1.1.3.3.1.25.1.3,Conduiting work,Tower 1,23rd Floor,MEP,Tower MEP,Electrical,,5155500.0,2027-03-12,2027-03-12,,,,,0
1.1.3.3.1.25.1.4,Concreteing work,Tower 1,23rd Floor,Civil Works- RCC,RCC,Concreting,,415986100.0,2027-03-13,2027-03-13,,,,,0
1.1.3.3.1.26,Terrace Slab,,,,,,,,2027-03-14,2027-04-07,,,,,
1.1.3.3.1.26.1,Terrace Slab,,,,,,,,2027-03-14,2027-04-07,,,,,
1.1.3.3.1.26.1.1,Shuttering Work,Tower 1,Terrace,Civil Works- RCC,RCC,Shuttering- Conventional,,451103900.0,2027-03-14,2027-03-30,,,,,0
1.1.3.3.1.26.1.2,Reinforcement Work,Tower 1,Terrace,Civil Works- RCC,RCC,Reinforcement,,390901900.0,2027-03-27,2027-04-06,,,,,0
1.1.3.3.1.26.1.3,Conduiting work,Tower 1,Terrace,MEP,Common area-MEP,CA-Electrical,,5155500.0,2027-04-06,2027-04-06,,,,,0
1.1.3.3.1.26.1.4,Concreteing work,Tower 1,Terrace,Civil Works- RCC,RCC,Concreting,,374900700.0,2027-04-07,2027-04-07,,,,,0
1.1.3.3.1.27,Terrace to LMR Floor,,,,,,,,2027-04-08,2027-04-18,,,,,
1.1.3.3.1.27.1,LMR Floor Slab,,,,,,,,2027-04-08,2027-04-18,,,,,
1.1.3.3.1.27.1.1,Shuttering Work,Tower 1,Terrace,Civil Works- RCC,RCC,Shuttering- Conventional,,121421900.0,2027-04-08,2027-04-15,,,,,0
1.1.3.3.1.27.1.2,Reinforcement Work,Tower 1,Terrace,Civil Works- RCC,RCC,Reinforcement,,106669900.0,2027-04-14,2027-04-17,,,,,0
1.1.3.3.1.27.1.3,Conduiting work,Tower 1,Terrace,MEP,Common area-MEP,CA-Electrical,,5155500.0,2027-04-17,2027-04-17,,,,,0
1.1.3.3.1.27.1.4,Concreteing work,Tower 1,Terrace,Civil Works- RCC,RCC,Concreting,,102303500.0,2027-04-18,2027-04-18,,,,,0
1.1.3.3.1.28,LMR Floor to LMR Roof,,,,,,,,2027-04-19,2027-04-29,,,,,
1.1.3.3.1.28.1,LMR Roof Slab,,,,,,,,2027-04-19,2027-04-29,,,,,
1.1.3.3.1.28.1.1,Shuttering Work,Tower 1,,Civil Works- RCC,RCC,Shuttering- Conventional,,121421900.0,2027-04-19,2027-04-26,,,,,0
1.1.3.3.1.28.1.2,Reinforcement Work,Tower 1,,Civil Works- RCC,RCC,Reinforcement,,106669900.0,2027-04-25,2027-04-28,,,,,0
1.1.3.3.1.28.1.3,Conduiting work,Tower 1,,MEP,Common area-MEP,CA-Electrical,,5155500.0,2027-04-28,2027-04-28,,,,,0
1.1.3.3.1.28.1.4,Concreteing work,Tower 1,,Civil Works- RCC,RCC,Concreting,,102303500.0,2027-04-29,2027-04-29,,,,,0
1.1.3.3.1.29,OHT & Roof Features,,,,,,,,2027-04-30,2027-05-17,,,,,
1.1.3.3.1.29.1,OHT & Roof Features,,,,,,,,2027-04-30,2027-05-17,,,,,
1.1.3.3.1.29.1.1,Reinforcement Work,Tower 1,,Civil Works- RCC,RCC,Reinforcement,,34184000.0,2027-04-30,2027-05-10,,,,,0
1.1.3.3.1.29.1.2,Shuttering work,Tower 1,,Civil Works- RCC,RCC,Shuttering- Conventional,,34025100.0,2027-05-09,2027-05-17,,,,,0
1.1.3.3.1.29.1.3,Concreteing work,Tower 1,,Civil Works- RCC,RCC,Concreting,,32784700.0,2027-05-11,2027-05-17,,,,,0
1.1.3.3.2,Post Pour Works,,,,,,,,2026-05-18,2027-04-30,,,,,
1.1.3.3.2.1,1st Floor,Tower 1,1st Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-05-18,2026-05-25,,,,,0
1.1.3.3.2.2,2nd Floor,Tower 1,2nd Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-06-08,2026-06-15,,,,,0
1.1.3.3.2.3,3rd Floor,Tower 1,3rd Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-06-20,2026-06-27,,,,,0
1.1.3.3.2.4,4th Floor,Tower 1,4th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-07-02,2026-07-09,,,,,0
1.1.3.3.2.5,5th Floor,Tower 1,5th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-07-14,2026-07-21,,,,,0
1.1.3.3.2.6,6th Floor,Tower 1,6th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-07-26,2026-08-02,,,,,0
1.1.3.3.2.7,7th Floor,Tower 1,7th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-08-03,2026-08-10,,,,,0
1.1.3.3.2.8,8th Floor,Tower 1,8th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-08-31,2026-09-07,,,,,0
1.1.3.3.2.9,9th Floor,Tower 1,9th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-09-12,2026-09-19,,,,,0
1.1.3.3.2.10,10th Floor,Tower 1,10th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-09-24,2026-10-01,,,,,0
1.1.3.3.2.11,11th Floor,Tower 1,11th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-10-06,2026-10-13,,,,,0
1.1.3.3.2.12,12th Floor,Tower 1,12th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-10-18,2026-10-25,,,,,0
1.1.3.3.2.13,13th Floor,Tower 1,13th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2026-10-30,2026-12-21,,,,,0
1.1.3.3.2.14,14th Floor,Tower 1,14th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-01-01,2027-01-08,,,,,0
1.1.3.3.2.15,15th Floor,Tower 1,15th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-01-13,2027-01-20,,,,,0
1.1.3.3.2.16,16th Floor,Tower 1,16th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-01-25,2027-02-01,,,,,0
1.1.3.3.2.17,17th Floor,Tower 1,17th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-02-06,2027-02-13,,,,,0
1.1.3.3.2.18,18th Floor,Tower 1,18th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-02-18,2027-02-25,,,,,0
1.1.3.3.2.19,19th Floor,Tower 1,19th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-03-02,2027-03-09,,,,,0
1.1.3.3.2.20,20th Floor,Tower 1,20th Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-03-14,2027-03-20,,,,,0
1.1.3.3.2.21,21st Floor,Tower 1,21st Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-03-21,2027-03-27,,,,,0
1.1.3.3.2.22,22nd Floor,Tower 1,22nd Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-03-28,2027-04-03,,,,,0
1.1.3.3.2.23,23rd Floor,Tower 1,23rd Floor,Civil Works- RCC,RCC,Post Pour,,100.0,2027-04-04,2027-04-10,,,,,0
1.1.3.3.2.24,Terrace Floor,Tower 1,Terrace,Finishing,Tower Finishing,Flooring,,100.0,2027-04-11,2027-04-20,,,,,0
1.1.3.3.2.25,"LMR, OHT & Roof Feauters",Tower 1,,Civil Works- RCC,RCC,Reinforcement,,100.0,2027-04-21,2027-04-30,,,,,0
1.1.3.3.3,Finishing works,,,,,,,,2026-07-25,2027-10-20,,,,,
1.1.3.3.3.1,Flat finishings,,,,,,,,2026-07-25,2027-10-20,,,,,
1.1.3.3.3.1.1,1st Floor,,,,,,,,2026-07-25,2026-12-23,,,,,
1.1.3.3.3.1.1.1,Block Work ,Tower 1,1st Floor,Finishing,Tower Civil Finishes,Blockwork,,66599900.0,2026-07-25,2026-08-08,,,,,0
1.1.3.3.3.1.1.2,Installation of temporary Main door,Tower 1,1st Floor,Finishing,Tower Finishing,Door,,13415100.0,2026-08-09,2026-08-13,,,,,0
1.1.3.3.3.1.1.3,Fire sprinkler pipe fixing,Tower 1,1st Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,36241800.0,2026-08-09,2026-08-13,,,,,0
1.1.3.3.3.1.1.4,Internal Plumbing Works,Tower 1,1st Floor,MEP,Tower MEP,Plumbing,,108139700.0,2026-08-09,2026-08-17,,,,,0
1.1.3.3.3.1.1.5,Waterproofing,Tower 1,1st Floor,Finishing,Tower Civil Finishes,Waterproofing,,34722900.0,2026-08-14,2026-08-23,,,,,0
1.1.3.3.3.1.1.6,Internal Plaster,Tower 1,1st Floor,Finishing,Tower Civil Finishes,Int Plaster,,124826500.0,2026-07-30,2026-08-12,,,,,0
1.1.3.3.3.1.1.7,IPS flooring work,Tower 1,1st Floor,Finishing,Tower Finishing,Flooring,,250606700.0,2026-08-09,2026-08-21,,,,,0
1.1.3.3.3.1.1.8,Toilet dado work,Tower 1,1st Floor,Finishing,Tower Finishing,Flooring,,82870800.0,2026-08-24,2026-09-04,,,,,0
1.1.3.3.3.1.1.9,Toilet flooring work,Tower 1,1st Floor,Finishing,Tower Finishing,Flooring,,55407000.0,2026-08-29,2026-09-09,,,,,0
1.1.3.3.3.1.1.10,Living dinning flooring,Tower 1,1st Floor,Finishing,Tower Finishing,Flooring,,158005300.0,2026-09-10,2026-09-27,,,,,0
1.1.3.3.3.1.1.11,Electrical wiring work,Tower 1,1st Floor,MEP,Tower MEP,Electrical,,125836900.0,2026-09-18,2026-09-29,,,,,0
1.1.3.3.3.1.1.12,Aluminium door-window fixing,Tower 1,1st Floor,Finishing,Tower Finishing,Window,,96576300.0,2026-09-30,2026-10-07,,,,,0
1.1.3.3.3.1.1.13,Putty primer coat,Tower 1,1st Floor,Finishing,Tower Finishing,Paint,,32276200.0,2026-09-30,2026-10-11,,,,,0
1.1.3.3.3.1.1.14,Prehung door fixing,Tower 1,1st Floor,Finishing,Tower Finishing,Door,,54755700.0,2026-10-07,2026-10-16,,,,,0
1.1.3.3.3.1.1.15,Painting 1st coat,Tower 1,1st Floor,Finishing,Tower Finishing,Paint,,21517500.0,2026-10-17,2026-10-29,,,,,0
1.1.3.3.3.1.1.16,False Ceiling panel fixing,Tower 1,1st Floor,Finishing,Tower Finishing,False Ceiling,,23017900.0,2026-10-30,2026-12-23,,,,,0
1.1.3.3.3.1.2,2nd Floor,,,,,,,,2026-08-15,2027-01-24,,,,,
1.1.3.3.3.1.2.1,Block Work ,Tower 1,2nd Floor,Finishing,Tower Civil Finishes,Blockwork,,66599900.0,2026-08-15,2026-08-29,,,,,0
1.1.3.3.3.1.2.2,Installation of temporary Main door,Tower 1,2nd Floor,Finishing,Tower Finishing,Door,,13415100.0,2026-08-30,2026-09-03,,,,,0
1.1.3.3.3.1.2.3,Fire sprinkler pipe fixing,Tower 1,2nd Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,36241800.0,2026-08-30,2026-09-03,,,,,0
1.1.3.3.3.1.2.4,Internal Plumbing Works,Tower 1,2nd Floor,MEP,Tower MEP,Plumbing,,108139700.0,2026-08-30,2026-09-07,,,,,0
1.1.3.3.3.1.2.5,Waterproofing,Tower 1,2nd Floor,Finishing,Tower Civil Finishes,Waterproofing,,34722900.0,2026-09-08,2026-09-17,,,,,0
1.1.3.3.3.1.2.6,Internal Plaster,Tower 1,2nd Floor,Finishing,Tower Civil Finishes,Int Plaster,,124826500.0,2026-08-20,2026-09-02,,,,,0
1.1.3.3.3.1.2.7,IPS flooring work,Tower 1,2nd Floor,Finishing,Tower Finishing,Flooring,,250606700.0,2026-08-30,2026-09-11,,,,,0
1.1.3.3.3.1.2.8,Toilet dado work,Tower 1,2nd Floor,Finishing,Tower Finishing,Flooring,,82870800.0,2026-09-18,2026-09-29,,,,,0
1.1.3.3.3.1.2.9,Toilet flooring work,Tower 1,2nd Floor,Finishing,Tower Finishing,Flooring,,55407000.0,2026-09-30,2026-10-11,,,,,0
1.1.3.3.3.1.2.10,Living dinning flooring,Tower 1,2nd Floor,Finishing,Tower Finishing,Flooring,,158005300.0,2026-10-12,2026-10-29,,,,,0
1.1.3.3.3.1.2.11,Electrical wiring work,Tower 1,2nd Floor,MEP,Tower MEP,Electrical,,125836900.0,2026-10-20,2026-10-31,,,,,0
1.1.3.3.3.1.2.12,Aluminium door-window fixing,Tower 1,2nd Floor,Finishing,Tower Finishing,Window,,96576300.0,2026-12-16,2026-12-23,,,,,0
1.1.3.3.3.1.2.13,Putty primer coat,Tower 1,2nd Floor,Finishing,Tower Finishing,Paint,,32276200.0,2026-12-16,2026-12-27,,,,,0
1.1.3.3.3.1.2.14,Prehung door fixing,Tower 1,2nd Floor,Finishing,Tower Finishing,Door,,54755700.0,2026-12-23,2027-01-01,,,,,0
1.1.3.3.3.1.2.15,Painting 1st coat,Tower 1,2nd Floor,Finishing,Tower Finishing,Paint,,21517500.0,2027-01-02,2027-01-14,,,,,0
1.1.3.3.3.1.2.16,False Ceiling panel fixing,Tower 1,2nd Floor,Finishing,Tower Finishing,False Ceiling,,23017900.0,2027-01-15,2027-01-24,,,,,0
1.1.3.3.3.1.3,3rd Floor,,,,,,,,2026-08-27,2027-02-05,,,,,
1.1.3.3.3.1.3.1,Block Work ,Tower 1,3rd Floor,Finishing,Tower Civil Finishes,Blockwork,,66599900.0,2026-08-27,2026-09-10,,,,,0
1.1.3.3.3.1.3.2,Installation of temporary Main door,Tower 1,3rd Floor,Finishing,Tower Finishing,Door,,13415100.0,2026-09-11,2026-09-15,,,,,0
1.1.3.3.3.1.3.3,Fire sprinkler pipe fixing,Tower 1,3rd Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,36241800.0,2026-09-11,2026-09-15,,,,,0
1.1.3.3.3.1.3.4,Internal Plumbing Works,Tower 1,3rd Floor,MEP,Tower MEP,Plumbing,,108139700.0,2026-09-11,2026-09-19,,,,,0
1.1.3.3.3.1.3.5,Waterproofing,Tower 1,3rd Floor,Finishing,Tower Civil Finishes,Waterproofing,,34722900.0,2026-09-20,2026-09-29,,,,,0
1.1.3.3.3.1.3.6,Internal Plaster,Tower 1,3rd Floor,Finishing,Tower Civil Finishes,Int Plaster,,124826500.0,2026-09-01,2026-09-14,,,,,0
1.1.3.3.3.1.3.7,IPS flooring work,Tower 1,3rd Floor,Finishing,Tower Finishing,Flooring,,250606700.0,2026-09-11,2026-09-23,,,,,0
1.1.3.3.3.1.3.8,Toilet dado work,Tower 1,3rd Floor,Finishing,Tower Finishing,Flooring,,82870800.0,2026-09-30,2026-10-11,,,,,0
1.1.3.3.3.1.3.9,Toilet flooring work,Tower 1,3rd Floor,Finishing,Tower Finishing,Flooring,,55407000.0,2026-10-12,2026-10-23,,,,,0
1.1.3.3.3.1.3.10,Living dinning flooring,Tower 1,3rd Floor,Finishing,Tower Finishing,Flooring,,158005300.0,2026-10-24,2026-12-25,,,,,0
1.1.3.3.3.1.3.11,Electrical wiring work,Tower 1,3rd Floor,MEP,Tower MEP,Electrical,,125836900.0,2026-12-16,2026-12-27,,,,,0
1.1.3.3.3.1.3.12,Aluminium door-window fixing,Tower 1,3rd Floor,Finishing,Tower Finishing,Window,,96576300.0,2026-12-28,2027-01-04,,,,,0
1.1.3.3.3.1.3.13,Putty primer coat,Tower 1,3rd Floor,Finishing,Tower Finishing,Paint,,32276200.0,2026-12-28,2027-01-08,,,,,0
1.1.3.3.3.1.3.14,Prehung door fixing,Tower 1,3rd Floor,Finishing,Tower Finishing,Door,,54755700.0,2027-01-04,2027-01-13,,,,,0
1.1.3.3.3.1.3.15,Painting 1st coat,Tower 1,3rd Floor,Finishing,Tower Finishing,Paint,,21517500.0,2027-01-14,2027-01-26,,,,,0
1.1.3.3.3.1.3.16,False Ceiling panel fixing,Tower 1,3rd Floor,Finishing,Tower Finishing,False Ceiling,,23017900.0,2027-01-27,2027-02-05,,,,,0
1.1.3.3.3.1.4,4th Floor,,,,,,,,2026-09-08,2027-02-23,,,,,
1.1.3.3.3.1.4.1,Block Work ,Tower 1,4th Floor,Finishing,Tower Civil Finishes,Blockwork,,66599900.0,2026-09-08,2026-09-22,,,,,0
1.1.3.3.3.1.4.2,Installation of temporary Main door,Tower 1,4th Floor,Finishing,Tower Finishing,Door,,13415100.0,2026-09-23,2026-09-27,,,,,0
1.1.3.3.3.1.4.3,Fire sprinkler pipe fixing,Tower 1,4th Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,36241800.0,2026-09-23,2026-09-27,,,,,0
1.1.3.3.3.1.4.4,Internal Plumbing Works,Tower 1,4th Floor,MEP,Tower MEP,Plumbing,,108139700.0,2026-09-23,2026-10-01,,,,,0
1.1.3.3.3.1.4.5,Waterproofing,Tower 1,4th Floor,Finishing,Tower Civil Finishes,Waterproofing,,34722900.0,2026-10-02,2026-10-11,,,,,0
1.1.3.3.3.1.4.6,Internal Plaster,Tower 1,4th Floor,Finishing,Tower Civil Finishes,Int Plaster,,124826500.0,2026-10-12,2026-10-25,,,,,0
1.1.3.3.3.1.4.7,IPS flooring work,Tower 1,4th Floor,Finishing,Tower Finishing,Flooring,,250606700.0,2026-09-23,2026-10-05,,,,,0
1.1.3.3.3.1.4.8,Toilet dado work,Tower 1,4th Floor,Finishing,Tower Finishing,Flooring,,82870800.0,2026-10-26,2026-12-21,,,,,0
1.1.3.3.3.1.4.9,Toilet flooring work,Tower 1,4th Floor,Finishing,Tower Finishing,Flooring,,55407000.0,2026-12-22,2027-01-02,,,,,0
1.1.3.3.3.1.4.10,Living dinning flooring,Tower 1,4th Floor,Finishing,Tower Finishing,Flooring,,158005300.0,2027-01-03,2027-01-20,,,,,0
1.1.3.3.3.1.4.11,Electrical wiring work,Tower 1,4th Floor,MEP,Tower MEP,Electrical,,125836900.0,2027-01-11,2027-01-22,,,,,0
1.1.3.3.3.1.4.12,Aluminium door-window fixing,Tower 1,4th Floor,Finishing,Tower Finishing,Window,,96576300.0,2027-01-15,2027-01-22,,,,,0
1.1.3.3.3.1.4.13,Putty primer coat,Tower 1,4th Floor,Finishing,Tower Finishing,Paint,,32276200.0,2027-01-15,2027-01-26,,,,,0
1.1.3.3.3.1.4.14,Prehung door fixing,Tower 1,4th Floor,Finishing,Tower Finishing,Door,,54755700.0,2027-01-22,2027-01-31,,,,,0
1.1.3.3.3.1.4.15,Painting 1st coat,Tower 1,4th Floor,Finishing,Tower Finishing,Paint,,21517500.0,2027-02-01,2027-02-13,,,,,0
1.1.3.3.3.1.4.16,False Ceiling panel fixing,Tower 1,4th Floor,Finishing,Tower Finishing,False Ceiling,,23017900.0,2027-02-14,2027-02-23,,,,,0
1.1.3.3.3.1.5,5th Floor,,,,,,,,2026-09-20,2027-03-07,,,,,
1.1.3.3.3.1.5.1,Block Work ,Tower 1,5th Floor,Finishing,Tower Civil Finishes,Blockwork,,66599900.0,2026-09-20,2026-10-04,,,,,0
1.1.3.3.3.1.5.2,Installation of temporary Main door,Tower 1,5th Floor,Finishing,Tower Finishing,Door,,13415100.0,2026-10-05,2026-10-09,,,,,0
1.1.3.3.3.1.5.3,Fire sprinkler pipe fixing,Tower 1,5th Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,36241800.0,2026-10-05,2026-10-09,,,,,0
1.1.3.3.3.1.5.4,Internal Plumbing Works,Tower 1,5th Floor,MEP,Tower MEP,Plumbing,,108139700.0,2026-10-05,2026-10-13,,,,,0
1.1.3.3.3.1.5.5,Waterproofing,Tower 1,5th Floor,Finishing,Tower Civil Finishes,Waterproofing,,34722900.0,2026-10-14,2026-10-23,,,,,0
1.1.3.3.3.1.5.6,Internal Plaster,Tower 1,5th Floor,Finishing,Tower Civil Finishes,Int Plaster,,124826500.0,2026-10-24,2026-12-21,,,,,0
1.1.3.3.3.1.5.7,IPS flooring work,Tower 1,5th Floor,Finishing,Tower Finishing,Flooring,,250606700.0,2026-10-05,2026-10-17,,,,,0
1.1.3.3.3.1.5.8,Toilet dado work,Tower 1,5th Floor,Finishing,Tower Finishing,Flooring,,82870800.0,2026-12-22,2027-01-02,,,,,0
1.1.3.3.3.1.5.9,Toilet flooring work,Tower 1,5th Floor,Finishing,Tower Finishing,Flooring,,55407000.0,2027-01-03,2027-01-14,,,,,0
1.1.3.3.3.1.5.10,Living dinning flooring,Tower 1,5th Floor,Finishing,Tower Finishing,Flooring,,158005300.0,2027-01-15,2027-02-01,,,,,0
1.1.3.3.3.1.5.11,Electrical wiring work,Tower 1,5th Floor,MEP,Tower MEP,Electrical,,125836900.0,2027-01-23,2027-02-03,,,,,0
1.1.3.3.3.1.5.12,Aluminium door-window fixing,Tower 1,5th Floor,Finishing,Tower Finishing,Window,,96576300.0,2027-01-27,2027-02-03,,,,,0
1.1.3.3.3.1.5.13,Putty primer coat,Tower 1,5th Floor,Finishing,Tower Finishing,Paint,,32276200.0,2027-01-27,2027-02-07,,,,,0
1.1.3.3.3.1.5.14,Prehung door fixing,Tower 1,5th Floor,Finishing,Tower Finishing,Door,,54755700.0,2027-02-03,2027-02-12,,,,,0
1.1.3.3.3.1.5.15,Painting 1st coat,Tower 1,5th Floor,Finishing,Tower Finishing,Paint,,21517500.0,2027-02-13,2027-02-25,,,,,0
1.1.3.3.3.1.5.16,False Ceiling panel fixing,Tower 1,5th Floor,Finishing,Tower Finishing,False Ceiling,,23017900.0,2027-02-26,2027-03-07,,,,,0
1.1.3.3.3.1.6,6th Floor,,,,,,,,2026-10-02,2027-03-19,,,,,
1.1.3.3.3.1.6.1,Block Work ,Tower 1,6th Floor,Finishing,Tower Civil Finishes,Blockwork,,66599900.0,2026-10-02,2026-10-16,,,,,0
